Estado,Ano,Mes,Qtd_Focos,Media_Risco,Media_DiasSemChuva,Media_FRP
CEARÁ,2020,12,17820,0.941434937108692,6.100282985496993,17.214508498335377
CEARÁ,2021,1,4185,0.9333012280279316,10.87413108242304,11.01596153846154
CEARÁ,2021,2,1893,0.7555792845702083,2.863610955841252,9.10296343001261
CEARÁ,2021,3,352,0.4425219941348974,2.734375,7.645535714285715
CEARÁ,2021,4,178,0.40595238095238095,2.622516556291391,5.130681818181818
CEARÁ,2021,5,247,0.6493506493506493,7.568181818181818,6.504504504504505
CEARÁ,2021,6,513,0.8619144602851324,23.314285714285713,6.491566265060241
CEARÁ,2021,7,931,0.9260674157303371,15.326160815402039,7.601277584204413
CEARÁ,2021,8,5457,0.9907589534236407,41.51098287416232,16.12799729058478
CEARÁ,2021,9,7943,0.9962698917886696,36.93967213114754,15.52650855114553
CEARÁ,2021,10,16967,0.9968690702087287,25.96760891651228,23.04699380657456
CEARÁ,2021,11,26716,0.9468198543215438,11.495164115451983,21.034906952848498
CEARÁ,2021,12,17070,0.9228504260946223,12.4905683413711,16.254723303069607
CEARÁ,2022,1,1254,0.24534510433386836,2.2062122519413285,7.5196969696969695
CEARÁ,2022,2,729,0.5196353436185134,3.622926093514329,7.205341246290801
CEARÁ,2022,3,237,0.3948051948051948,2.8169642857142856,7.9790909090909095
CEARÁ,2022,4,56,0.132,2.0454545454545454,4.675
CEARÁ,2022,5,84,0.2834666666666667,3.1,4.708333333333333
CEARÁ,2022,6,246,0.698,6.563106796116505,7.602880658436214
CEARÁ,2022,7,518,0.896019801980198,13.122362869198312,8.130180180180181
CEARÁ,2022,8,1515,0.9739515570934255,19.887924801156906,13.846441409058233
CEARÁ,2022,9,4416,0.9957509242144177,33.410176779741995,31.70225214766659
CEARÁ,2022,10,11597,0.9876291978423525,32.31294452347084,43.04813113015817
CEARÁ,2022,11,15155,0.766146302676915,5.967793989107779,18.54200093128451
CEARÁ,2022,12,18095,0.8290861647790362,9.354498877439411,23.842509060496237
CEARÁ,2023,1,3480,0.7181633835457706,2.8673716012084594,13.862092822138944
CEARÁ,2023,2,859,0.2859694477085782,1.7312588401697313,15.651405152224823
CEARÁ,2023,3,310,0.15531147540983606,2.8639455782312924,6.707096774193547
CEARÁ,2023,4,88,0.02207317073170732,2.1219512195121952,4.688888888888889
CEARÁ,2023,5,197,0.3477486910994764,8.38121546961326,6.183769633507853
CEARÁ,2023,6,307,0.6874587458745876,19.12890625,8.54884488448845
CEARÁ,2023,7,1479,0.9378606271777002,27.11886120996441,24.27701388888889
CEARÁ,2023,8,2679,0.9909930981595093,52.1497779572063,19.794350282485876
CEARÁ,2023,9,12197,0.9994002153922624,66.44812716665257,60.21628453850676
CEARÁ,2023,10,28784,0.9974640162101732,52.6304845814978,62.580714183483614
CEARÁ,2023,11,25861,0.9877964522765206,21.789038506969053,56.76037691122436
CEARÁ,2023,12,17543,0.8230590053224975,8.291291112039636,31.637403702426123
CEARÁ,2024,1,6923,0.5635155225185833,3.851465398189351,20.505076810534018
CEARÁ,2024,2,1600,0.7528481012658228,4.17585931254996,20.89563543003851
CEARÁ,2024,3,362,0.009916201117318436,1.2595870206489677,6.652762430939227
CEARÁ,2024,4,68,0.003728813559322034,0.9402985074626866,6.391176470588236
CEARÁ,2024,5,251,0.20518218623481782,5.926406926406926,7.209638554216868
CEARÁ,2024,6,491,0.5045901639344262,7.423982869379015,12.742299794661191
CEARÁ,2024,7,1126,0.8376039783001809,19.315889628924833,9.388809310653535
CEARÁ,2024,8,3500,0.9839058823529412,48.11630731855451,14.341076077523864
CEARÁ,2024,9,5913,0.9968839951447893,70.0842142985128,15.57886687521724
CEARÁ,2024,10,14374,0.9987664611936116,79.3447762252642,36.3387867122897
CEARÁ,2024,11,22666,0.9986514164117569,64.20876056844756,32.27085813719205
CEARÁ,2024,12,24683,0.8772182010409889,9.882652411862034,19.582026143790852
CEARÁ,2025,1,3650,0.7149092409240924,10.277843252799057,11.852152040245947
CEARÁ,2025,2,1149,0.4002266782911944,2.46112600536193,8.145884413309982
CEARÁ,2025,3,466,0.09535637149028077,1.9011764705882352,6.30793991416309
CEARÁ,2025,4,325,0.3383018867924528,2.614864864864865,10.933650793650793
CEARÁ,2025,5,539,0.6306145251396648,6.872017353579175,7.448576850094877
CEARÁ,2025,6,630,0.838029315960912,12.699640287769784,11.818433931484503
CEARÁ,2025,7,1700,0.9249673202614379,16.578539107950874,15.484163167366527
CEARÁ,2025,8,4339,0.9733012444235736,16.576989833870567,17.931988742964354
CEARÁ,2025,9,12173,0.9965403555629746,43.66381396957123,20.004431630971993
CEARÁ,2025,10,21846,0.997170447719817,59.04876668395982,27.26791632335439
CEARÁ,2025,11,29492,0.9981183968372981,68.63477928131631,31.9604644780625
CEARÁ,2025,12,17571,0.9651335277634815,38.893164950921715,21.99427361336737
DISTRITO FEDERAL,2016,1,3,0.2333333333333333,2.3333333333333335,
DISTRITO FEDERAL,2016,2,29,0.7035714285714285,2.413793103448276,16.566666666666666
DISTRITO FEDERAL,2016,3,12,0.5818181818181819,2.5,9.3
DISTRITO FEDERAL,2016,4,61,0.9203703703703704,16.18032786885246,37.93333333333333
DISTRITO FEDERAL,2016,5,86,0.9118421052631579,6.441860465116279,14.211111111111112
DISTRITO FEDERAL,2016,6,218,0.9895833333333334,20.940366972477065,33.07254901960784
DISTRITO FEDERAL,2016,7,582,0.9984761904761905,50.054982817869416,38.40325203252033
DISTRITO FEDERAL,2016,8,399,0.8493472584856397,47.46365914786968,38.79838709677419
DISTRITO FEDERAL,2016,9,705,0.950589970501475,8.611347517730497,43.19504132231405
DISTRITO FEDERAL,2016,10,152,0.9113333333333332,5.046052631578948,42.364
DISTRITO FEDERAL,2016,11,8,0.3625,1.125,10.5
DISTRITO FEDERAL,2016,12,14,0.2642857142857143,2.9285714285714284,
DISTRITO FEDERAL,2017,1,6,0.45999999999999996,0.0,9.4
DISTRITO FEDERAL,2017,2,3,0.2,0.0,
DISTRITO FEDERAL,2017,3,11,0.4636363636363636,0.0,5.9
DISTRITO FEDERAL,2017,4,19,0.89375,0.0,20.4
DISTRITO FEDERAL,2017,5,34,0.9586206896551724,0.0,23.166666666666668
DISTRITO FEDERAL,2017,6,54,0.9574999999999999,0.0,14.299999999999999
DISTRITO FEDERAL,2017,7,255,0.9955555555555555,0.0,40.38085106382979
DISTRITO FEDERAL,2017,8,1262,1.0,0.0,61.916315789473686
DISTRITO FEDERAL,2017,9,1155,0.9996363636363635,4.353246753246753,47.65764705882353
DISTRITO FEDERAL,2017,10,778,0.999475753604194,0.0,59.72923076923077
DISTRITO FEDERAL,2017,11,11,0.21250000000000002,0.0,
DISTRITO FEDERAL,2017,12,2,,0.0,
DISTRITO FEDERAL,2018,1,3,0.45,0.0,7.1
DISTRITO FEDERAL,2018,2,10,0.15,0.0,12.3
DISTRITO FEDERAL,2018,3,3,0.43333333333333335,0.0,8.6
DISTRITO FEDERAL,2018,4,3,0.2,0.0,0.8333333333333334
DISTRITO FEDERAL,2018,5,52,0.8148148148148148,3.8846153846153846,5.344444444444445
DISTRITO FEDERAL,2018,6,37,0.9866666666666667,26.216216216216218,6.0
DISTRITO FEDERAL,2018,7,174,0.9858895705521472,44.60344827586207,14.5281045751634
DISTRITO FEDERAL,2018,8,182,0.977906976744186,16.802197802197803,15.55030303030303
DISTRITO FEDERAL,2018,9,458,0.9683720930232558,15.489082969432314,15.145961002785514
DISTRITO FEDERAL,2018,10,18,0.9,6.333333333333333,10.475
DISTRITO FEDERAL,2018,11,2,0.0,0.0,1.15
DISTRITO FEDERAL,2018,12,6,0.26,3.6666666666666665,1.8499999999999999
DISTRITO FEDERAL,2019,1,69,0.621875,3.072463768115942,8.916326530612244
DISTRITO FEDERAL,2019,2,35,0.23333333333333334,2.742857142857143,16.066666666666666
DISTRITO FEDERAL,2019,3,16,0.06,0.9375,5.616666666666667
DISTRITO FEDERAL,2019,4,18,0.5,2.3333333333333335,2.1999999999999997
DISTRITO FEDERAL,2019,5,39,0.6833333333333332,7.743589743589744,1.8499999999999999
DISTRITO FEDERAL,2019,6,122,0.9680851063829787,19.221311475409838,17.62777777777778
DISTRITO FEDERAL,2019,7,405,0.9563583815028901,15.898765432098765,13.369098712446352
DISTRITO FEDERAL,2019,8,581,0.9988657844990548,26.70223752151463,17.363030303030303
DISTRITO FEDERAL,2019,9,1977,0.9994731296101159,54.031360647445624,26.06714876033058
DISTRITO FEDERAL,2019,10,449,0.9526932084309134,5.293986636971047,20.5835
DISTRITO FEDERAL,2019,11,41,0.6862068965517241,2.8536585365853657,4.278260869565218
DISTRITO FEDERAL,2019,12,9,0.1,1.2222222222222223,5.2
DISTRITO FEDERAL,2020,1,18,0.09,2.6666666666666665,9.288888888888888
DISTRITO FEDERAL,2020,2,15,0.0875,1.5333333333333334,6.4
DISTRITO FEDERAL,2020,3,18,0.3111111111111111,4.222222222222222,6.990909090909091
DISTRITO FEDERAL,2020,4,34,0.22424242424242424,3.7941176470588234,22.12
DISTRITO FEDERAL,2020,5,123,0.6077142857142858,4.7317073170731705,6.761290322580645
DISTRITO FEDERAL,2020,6,174,0.918939393939394,19.20689655172414,9.210526315789474
DISTRITO FEDERAL,2020,7,457,0.9845588235294117,56.774617067833695,20.375107296137337
DISTRITO FEDERAL,2020,8,448,0.9958974358974358,81.28571428571429,9.723444976076555
DISTRITO FEDERAL,2020,9,1080,0.99358074222668,83.10462962962963,19.106666666666666
DISTRITO FEDERAL,2020,10,812,0.9944543147208121,12.508620689655173,14.283484162895927
DISTRITO FEDERAL,2020,11,39,0.5945833333333334,2.0256410256410255,5.641025641025641
DISTRITO FEDERAL,2020,12,39,0.7294117647058824,5.0,3.0333333333333337
DISTRITO FEDERAL,2021,1,36,0.3416666666666666,2.611111111111111,2.111111111111111
DISTRITO FEDERAL,2021,2,13,0.47500000000000003,2.230769230769231,3.0615384615384613
DISTRITO FEDERAL,2021,3,46,0.5458333333333333,4.891304347826087,2.6891304347826086
DISTRITO FEDERAL,2021,4,108,0.48750000000000004,2.5277777777777777,7.672463768115942
DISTRITO FEDERAL,2021,5,221,0.8836065573770491,5.552036199095022,13.79560975609756
DISTRITO FEDERAL,2021,6,180,0.9394366197183099,10.694444444444445,5.675
DISTRITO FEDERAL,2021,7,415,0.9534954407294832,21.334939759036146,8.518798955613576
DISTRITO FEDERAL,2021,8,920,0.9967780429594272,33.81413043478261,13.757971014492753
DISTRITO FEDERAL,2021,9,3444,0.9988449848024316,55.06329849012776,16.95095799557848
DISTRITO FEDERAL,2021,10,138,0.702542372881356,3.130434782608696,11.38320610687023
DISTRITO FEDERAL,2021,11,10,0.08571428571428572,1.3,2.33
DISTRITO FEDERAL,2021,12,4,0.0,1.0,1.125
DISTRITO FEDERAL,2022,1,21,0.3625,2.5238095238095237,2.2421052631578946
DISTRITO FEDERAL,2022,2,4,0.8,2.0,2.95
DISTRITO FEDERAL,2022,3,64,0.727027027027027,7.671875,11.180327868852459
DISTRITO FEDERAL,2022,4,246,0.8167788461538461,7.317073170731708,11.27434554973822
DISTRITO FEDERAL,2022,5,198,0.9810344827586207,12.242424242424242,12.324043715846996
DISTRITO FEDERAL,2022,6,315,0.9917467248908297,13.193650793650793,9.802768166089965
DISTRITO FEDERAL,2022,7,824,0.9987716535433071,35.05339805825243,12.09807073954984
DISTRITO FEDERAL,2022,8,815,0.999710806697108,66.64020486555698,17.476149914821125
DISTRITO FEDERAL,2022,9,2882,0.9954739602847509,85.09333795975017,58.15227188769856
DISTRITO FEDERAL,2022,10,353,0.9417125382262996,4.308781869688385,34.12292263610315
DISTRITO FEDERAL,2022,11,14,0.275,1.1428571428571428,2.4714285714285715
DISTRITO FEDERAL,2022,12,5,0.0033333333333333335,0.6,1.24
DISTRITO FEDERAL,2023,1,13,0.0125,0.46153846153846156,2.5076923076923077
DISTRITO FEDERAL,2023,2,18,0.060000000000000005,1.5555555555555556,4.866666666666667
DISTRITO FEDERAL,2023,3,15,0.09000000000000001,1.6666666666666667,1.38
DISTRITO FEDERAL,2023,4,28,0.49,2.9642857142857144,6.314285714285715
DISTRITO FEDERAL,2023,5,129,0.7412643678160918,6.0,12.575193798449613
DISTRITO FEDERAL,2023,6,106,0.9363513513513514,11.556603773584905,28.90377358490566
DISTRITO FEDERAL,2023,7,207,0.9962237762237762,20.58937198067633,12.16328502415459
DISTRITO FEDERAL,2023,8,356,0.9967611336032388,45.91011235955056,15.167696629213482
DISTRITO FEDERAL,2023,9,244,0.9718539325842697,6.676229508196721,15.391286307053942
DISTRITO FEDERAL,2023,10,122,0.7474468085106384,3.5491803278688523,7.094214876033058
DISTRITO FEDERAL,2023,11,83,0.42754385964912284,4.783132530120482,5.648192771084338
DISTRITO FEDERAL,2023,12,47,0.4958620689655172,3.2127659574468086,5.87872340425532
DISTRITO FEDERAL,2024,1,27,0.005,0.9259259259259259,3.3925925925925924
DISTRITO FEDERAL,2024,2,70,0.028181818181818183,2.7857142857142856,9.338571428571427
DISTRITO FEDERAL,2024,3,61,0.05627906976744186,2.0655737704918034,8.819672131147541
DISTRITO FEDERAL,2024,4,55,0.5835714285714285,9.0,5.094545454545455
DISTRITO FEDERAL,2024,5,196,0.9024666666666668,29.112244897959183,8.064285714285713
DISTRITO FEDERAL,2024,6,413,0.9916615384615385,65.97578692493947,11.779903147699759
DISTRITO FEDERAL,2024,7,733,0.988,89.49386084583902,13.70889192886457
DISTRITO FEDERAL,2024,8,1183,0.9999806763285024,113.79036348267117,15.490076988879386
DISTRITO FEDERAL,2024,9,3079,1.0,112.90354011042547,44.717097749412154
DISTRITO FEDERAL,2024,10,325,0.9361538461538462,20.22769230769231,16.304746835443037
DISTRITO FEDERAL,2024,11,15,0.005,2.933333333333333,8.059999999999999
DISTRITO FEDERAL,2024,12,33,0.017058823529411765,1.9696969696969697,4.124242424242424
DISTRITO FEDERAL,2025,1,9,0.0,0.6666666666666666,1.8333333333333333
DISTRITO FEDERAL,2025,2,46,0.10588235294117647,2.5434782608695654,7.621739130434783
DISTRITO FEDERAL,2025,3,66,0.469375,3.712121212121212,5.616666666666666
DISTRITO FEDERAL,2025,4,36,0.49615384615384617,3.0,4.163888888888889
DISTRITO FEDERAL,2025,5,97,0.8870491803278688,13.278350515463918,4.167010309278351
DISTRITO FEDERAL,2025,6,207,0.9649367088607596,14.048309178743962,8.533333333333333
DISTRITO FEDERAL,2025,7,453,0.989659090909091,45.16556291390729,16.29115044247788
DISTRITO FEDERAL,2025,8,1111,0.9996320346320346,34.37893789378938,24.852770208901
DISTRITO FEDERAL,2025,9,1700,0.9245528967254408,36.51764705882353,31.071445427728612
DISTRITO FEDERAL,2025,10,662,0.9243140495867769,8.578549848942599,20.347583081571
DISTRITO FEDERAL,2025,11,60,0.45902439024390246,2.4166666666666665,10.89322033898305
DISTRITO FEDERAL,2025,12,6,0.04,4.5,2.05
ESPÍRITO SANTO,2016,1,585,0.8296296296296296,6.751724137931035,25.386021505376345
ESPÍRITO SANTO,2016,2,379,0.8434540389972145,6.366906474820144,31.623255813953488
ESPÍRITO SANTO,2016,3,1325,0.9518977536793184,9.052152317880795,43.4994623655914
ESPÍRITO SANTO,2016,4,789,0.9678763440860215,7.323045267489712,65.4804347826087
ESPÍRITO SANTO,2016,5,422,0.9520408163265306,4.866379310344827,20.313698630136987
ESPÍRITO SANTO,2016,6,572,0.9548269581056467,5.688128772635815,53.283199999999994
ESPÍRITO SANTO,2016,7,402,0.9644155844155844,25.26530612244898,14.833928571428572
ESPÍRITO SANTO,2016,8,1464,0.960348432055749,8.314510364546104,64.05048076923077
ESPÍRITO SANTO,2016,9,1071,0.9475457170356112,7.478106508875739,35.128934010152285
ESPÍRITO SANTO,2016,10,798,0.944300518134715,8.269493844049247,78.1046511627907
ESPÍRITO SANTO,2016,11,154,0.8620915032679739,2.181159420289855,21.605555555555554
ESPÍRITO SANTO,2016,12,209,0.646969696969697,4.72093023255814,18.088
ESPÍRITO SANTO,2017,1,481,0.8041958041958042,0.0,26.78048780487805
ESPÍRITO SANTO,2017,2,145,0.8653543307086614,0.0,25.62666666666667
ESPÍRITO SANTO,2017,3,301,0.8766798418972332,0.0,24.543478260869566
ESPÍRITO SANTO,2017,4,141,0.91,0.0,19.764705882352942
ESPÍRITO SANTO,2017,5,84,0.9231884057971015,0.0,25.22307692307692
ESPÍRITO SANTO,2017,6,170,0.9291390728476822,0.0,22.6875
